./dataset/test/08_EMPTY/1509E_CRC-Prim-HE-06_005.jpg_Row_5101_Col_4501.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/12263_CRC-Prim-HE-04.jpg_Row_1_Col_2701.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/1455E_CRC-Prim-HE-04.jpg_Row_1351_Col_1201.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/12016_CRC-Prim-HE-06_034.jpg_Row_1201_Col_601.jpg
classification result;02_STROMA;05_DEBRIS;08_EMPTY;07_ADIPOSE;06_MUCOSA;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;3.7818418028666123e-31;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/143DF_CRC-Prim-HE-08_012.jpg_Row_1_Col_451.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/13B92_CRC-Prim-HE-04_019.jpg_Row_1_Col_601.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/11025_CRC-Prim-HE-06_003.jpg_Row_151_Col_1201.jpg
classification result;05_DEBRIS;08_EMPTY;07_ADIPOSE;06_MUCOSA;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/137A5_CRC-Prim-HE-02_015.jpg_Row_901_Col_301.jpg
classification result;05_DEBRIS;08_EMPTY;07_ADIPOSE;06_MUCOSA;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/11F06_CRC-Prim-HE-03_008.jpg_Row_1351_Col_1201.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/112F_CRC-Prim-HE-06_002.jpg_Row_601_Col_1501.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/102DF_CRC-Prim-HE-04.jpg_Row_1651_Col_1351.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/12307_CRC-Prim-HE-01_050.jpg_Row_301_Col_1.jpg
classification result;05_DEBRIS;08_EMPTY;07_ADIPOSE;06_MUCOSA;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/12C36_CRC-Prim-HE-04_007.jpg_Row_1_Col_601.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/12777_CRC-Prim-HE-03_030.jpg_Row_151_Col_451.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/11F40_CRC-Prim-HE-03.jpg_Row_1801_Col_1.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/12C9C_CRC-Prim-HE-10_019.jpg_Row_301_Col_1801.jpg
classification result;05_DEBRIS;08_EMPTY;07_ADIPOSE;06_MUCOSA;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/1050F_CRC-Prim-HE-03.jpg_Row_451_Col_1651.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/02_STROMA/139C0_CRC-Prim-HE-03.jpg_Row_1351_Col_1201.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/14B6C_CRC-Prim-HE-10_020.jpg_Row_601_Col_1201.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/10070_CRC-Prim-HE-04_036.jpg_Row_601_Col_601.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/12039_CRC-Prim-HE-10_020.jpg_Row_901_Col_601.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/16C4D_CRC-Prim-HE-06_004.jpg_Row_1801_Col_2551.jpg
classification result;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/10D19_CRC-Prim-HE-05_032.jpg_Row_1951_Col_301.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/12BFC_CRC-Prim-HE-03_012.jpg_Row_1801_Col_1501.jpg
classification result;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/16927_CRC-Prim-HE-03_012.jpg_Row_451_Col_1951.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/14111_CRC-Prim-HE-10_020.jpg_Row_451_Col_151.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/12AD5_CRC-Prim-HE-10_020.jpg_Row_151_Col_2401.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/10FC8_CRC-Prim-HE-05_032.jpg_Row_1051_Col_1.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/14D69_CRC-Prim-HE-06_004.jpg_Row_2101_Col_1351.jpg
classification result;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/16031_CRC-Prim-HE-03_012.jpg_Row_751_Col_2701.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/1015_CRC-Prim-HE-10_020.jpg_Row_601_Col_601.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/12746_CRC-Prim-HE-03_012.jpg_Row_1051_Col_2401.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/14CB7_CRC-Prim-HE-05_032.jpg_Row_301_Col_3151.jpg
classification result;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/15329_CRC-Prim-HE-03_012.jpg_Row_1051_Col_151.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/104EB_CRC-Prim-HE-05_032.jpg_Row_1651_Col_4501.jpg
classification result;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;0.6394265294075012;0.3605734407901764;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/16074_CRC-Prim-HE-03_012.jpg_Row_2401_Col_1801.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/1339F_CRC-Prim-HE-06_004.jpg_Row_151_Col_451.jpg
classification result;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/15BD1_CRC-Prim-HE-03_012.jpg_Row_1051_Col_1.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/15B6D_CRC-Prim-HE-06_004.jpg_Row_1801_Col_1.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/132EB_CRC-Prim-HE-03_012.jpg_Row_3751_Col_451.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/13532_CRC-Prim-HE-04_036.jpg_Row_901_Col_1651.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/141C4_CRC-Prim-HE-03_012.jpg_Row_1951_Col_1.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/10D76_CRC-Prim-HE-04_036.jpg_Row_751_Col_1051.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/12EA9_CRC-Prim-HE-05_032.jpg_Row_1801_Col_1351.jpg
classification result;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/12851_CRC-Prim-HE-05_032.jpg_Row_1801_Col_3901.jpg
classification result;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;1.0047432028436606e-19;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/15CE2_CRC-Prim-HE-06_004.jpg_Row_1_Col_601.jpg
classification result;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/13C2C_CRC-Prim-HE-07.jpg_Row_301_Col_2101.jpg
classification result;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/10FA3_CRC-Prim-HE-05_032.jpg_Row_1051_Col_1651.jpg
classification result;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/119FF_CRC-Prim-HE-05_032.jpg_Row_1351_Col_901.jpg
classification result;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/123A0_CRC-Prim-HE-03_012.jpg_Row_3151_Col_751.jpg
classification result;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/157AE_CRC-Prim-HE-06_004.jpg_Row_1651_Col_1501.jpg
classification result;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/126D3_CRC-Prim-HE-06_004.jpg_Row_1801_Col_1351.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/14AEA_CRC-Prim-HE-03_012.jpg_Row_301_Col_2701.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/16B64_CRC-Prim-HE-03_012.jpg_Row_3751_Col_1801.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/11CFA_CRC-Prim-HE-05_032.jpg_Row_901_Col_4951.jpg
classification result;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/157B4_CRC-Prim-HE-07_035.jpg_Row_601_Col_451.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/140CD_CRC-Prim-HE-06_004.jpg_Row_1801_Col_1051.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/159B4_CRC-Prim-HE-06_004.jpg_Row_2401_Col_1351.jpg
classification result;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/11355_CRC-Prim-HE-07.jpg_Row_1201_Col_1951.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/1212B_CRC-Prim-HE-10_020.jpg_Row_1_Col_2851.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/1559C_CRC-Prim-HE-03_012.jpg_Row_601_Col_901.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/162B5_CRC-Prim-HE-05_032.jpg_Row_1801_Col_301.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/12C98_CRC-Prim-HE-06_004.jpg_Row_2401_Col_1.jpg
classification result;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/15991_CRC-Prim-HE-03_012.jpg_Row_3751_Col_2101.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/14023_CRC-Prim-HE-03_012.jpg_Row_3001_Col_601.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/12DF5_CRC-Prim-HE-05_032.jpg_Row_451_Col_5101.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/15ED1_CRC-Prim-HE-05_032.jpg_Row_601_Col_3001.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/160A_CRC-Prim-HE-05_032.jpg_Row_751_Col_901.jpg
classification result;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/125EE_CRC-Prim-HE-03_012.jpg_Row_4051_Col_601.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/15218_CRC-Prim-HE-05_032.jpg_Row_1_Col_2701.jpg
classification result;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/16107_CRC-Prim-HE-05_032.jpg_Row_1201_Col_2701.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/12668_CRC-Prim-HE-04_036.jpg_Row_301_Col_451.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/1560A_CRC-Prim-HE-03_012.jpg_Row_1351_Col_2551.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/173F8_CRC-Prim-HE-07.jpg_Row_1051_Col_751.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;0.9999998807907104;6.146878206436668e-08;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/10B71_CRC-Prim-HE-05_032.jpg_Row_151_Col_2851.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/1028E_CRC-Prim-HE-03_012.jpg_Row_3751_Col_1951.jpg
classification result;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/10C31_CRC-Prim-HE-10_020.jpg_Row_901_Col_1351.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/15D41_CRC-Prim-HE-10_020.jpg_Row_301_Col_1.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/126AB_CRC-Prim-HE-06_004.jpg_Row_751_Col_451.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/108E5_CRC-Prim-HE-05_032.jpg_Row_451_Col_2401.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/07_ADIPOSE/15174_CRC-Prim-HE-06_004.jpg_Row_2551_Col_1801.jpg
classification result;07_ADIPOSE;08_EMPTY;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/06_MUCOSA/17F15_CRC-Prim-HE-07_001.jpg_Row_301_Col_1051.jpg
classification result;02_STROMA;08_EMPTY;07_ADIPOSE;06_MUCOSA;05_DEBRIS;04_LYMPHO;03_COMPLEX;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/06_MUCOSA/14539_CRC-Prim-HE-05.jpg_Row_451_Col_451.jpg
classification result;05_DEBRIS;08_EMPTY;07_ADIPOSE;06_MUCOSA;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/06_MUCOSA/17778_CRC-Prim-HE-05.jpg_Row_2701_Col_151.jpg
classification result;05_DEBRIS;08_EMPTY;07_ADIPOSE;06_MUCOSA;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/06_MUCOSA/12EF3_CRC-Prim-HE-05.jpg_Row_1951_Col_301.jpg
classification result;06_MUCOSA;05_DEBRIS;08_EMPTY;07_ADIPOSE;04_LYMPHO;03_COMPLEX;02_STROMA;01_TUMOR
probability;1.0;5.430152944952402e-22;0.0;0.0;0.0;0.0;0.0;0.0

./dataset/test/06_MUCOSA/10192_CRC-Prim-HE-07_001_copy.jpg_Row_1501_Col_301.jpg
